"","ResponseId","d_sens_chall","challange_d","d_sens_crit","criticism_d","Q187","chall_ass_self_1","chall_ass_self_2","chall_ass_self_3","chall_ass_self_4","chall_ass_self_5","chall_word_ev_1","chall_word_ev_2","chall_word_ev_3","chall_word_ev_4","chall_word_ev_5","crit_ass_self_1","crit_ass_self_2","crit_ass_self_3","crit_ass_self_4","crit_ass_self_5","crit_word_ev_1","crit_word_ev_2","crit_word_ev_3","crit_word_ev_4","crit_word_ev_5","chall_word_us_ev_1","chall_word_us_ev_2","chall_word_us_ev_3","chall_word_us_ev_4","chall_word_us_ev_5","crit_word_us_ev_1","crit_word_us_ev_2","crit_word_us_ev_3","crit_word_us_ev_4","crit_word_us_ev_5","pre_ms","pre_ms_words_4","pre_ms_words_5","pre_ms_words_6","ms_words_ev_1","ms_words_ev_2","ms_words_ev_3","chall_gnat_feedback_1","chall_gnat_feedback_2","chall_gnat_feedback_3","chall_gnat_correct_1","chall_gnat_attention_1","crit_gnat_feedback_1","crit_gnat_feedback_2","crit_gnat_feedback_3","crit_gnat_correct_1","crit_gnat_attention_1","Q194","iq_1","iq_2","fms_1","fms_2","fms_3","fms_4","crms_1","crms_2","crms_3","crms_4","chms_1","chms_2","chms_3","chms_4","grit_1","grit_2","grit_3","grit_4","grit_5","grit_6","grit_7","grit_8","fsc_1","fsc_2","crsc_1","crsc_2","chsc","mcsd_1","mcsd_2","mcsd_3","mcsd_4","mcsd_5","mcsd_6","mcsd_7","mcsd_8","mcsd_9","mcsd_10","mcsd_11","mcsd_12","mcsd_13","intdel_1","intdel_2","intdel_3","intdel_4","intdel_5","intdel_6","intdel_7","intdel_8","intdel_9","intdel_10","intdel_11","intdel_12","intdel_13","intdel_14","intdel_15","intdel_16","intdel_17","intdel_18","rei_1","rei_2","rei_3","rei_4","rei_5","rei_6","rei_7","rei_8","rei_9","rei_10","rei_11","rei_12","iqms_avg","crms_avg","chms_avg","fms_avg","fsc_avg","crsc_avg","chall_ev_participant","crit_ev_participant","chall_ev_us","crit_ev_us","mcsd","grit_avg","pid_avg","pre_ms_ev","intdel_pid","intdel_rei","intuition_pid","deliberation_pid","intuition_rei","deliberation_rei","challenge_seeking","t1p1_correct","t1p2_correct","t1p3_correct","t1p4_correct","t1pp1_correct","t1pp2_correct","t1pp3_correct","t1tp1_correct","t1tp2_correct","t1tp3_correct","t1tp4_correct","t1tp5_correct","t1tp6_correct","t1tp7_correct","t1tp8_correct","set1_scoreraw","perc_correct","eiottime","perssec","eiottimetrans","perstrans","ewd","pers_wd","effort","persistence","resilience","perc_score"
"139","R_2aaxFNdDQYGmuHr",-0.392104651074269,0.617566674021457,0.190873862372869,0.108309952045224,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","célok","élet","nehézség","teljesítmény","közösségi oldalak",5,4,1,4,3,"film","könyv","személyiség","bántó","építő",3,3,2,1,5,5,5,4,2,2,2,4,4,3,2,"Amennyiben sokat dolgoztam rajta, és jónak érzem az adott munkát, ez alapján az email után pozitív visszajelzésre számítanék. Természetesen tudnám, hogy a pakliban benne van az is, hogy esetleg negatív kritikát kaok majd, de amennyiben így történik, azt is építő jellegűként fogom felfogni, és javítok a munkámon.","felszabadulás","remény","idegesség",4,5,1,3,4,5,60,77,4,4,5,69,74,"Próbáltam mindig figyelmesen elolvasni a szavakat, sajnos emiatt néha ki is futottam az időből.",5,4,3,3,4,4,4,4,3,3,5,5,4,5,4,3,3,2,3,4,3,3,4,3,4,5,0,0,0,1,1,0,0,0,0,1,0,0,1,0,4,4,4,5,4,2,4,3,5,5,5,5,3,5,5,5,5,5,4,5,5,5,4,5,2,2,2,2,3,2,4.5,3.5,4.75,3.5,3.5,4.5,3.4,2.8,3.6,3,0.307692307692308,3.125,4.33333333333333,3.33333333333333,4.33333333333333,3.41666666666667,4.75,3.83333333333333,4.66666666666667,2.16666666666667,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0.8,313.849,306.66,17.7157839228187,17.5117103676369,17.7157839228187,17.5117103676369,0.568926353130819,0.452131145127567,1,3.02105749825839
"140","R_2ah8qFUOVF8pH8d",-1.18291341999073,0.152812967676416,0.104054770675554,0.886502345809276,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","iskola","élet","gyerekek","munka","felújítás",2,2,4,3,1,"Puzsér Róbert","rossz","bántó","Apa","veszekedés",1,1,1,4,1,2,2,2,2,2,2,5,4,3,2,"Valami rosszat a szakdolgozati prezentációmmal kapcsolatban, biztosan kb. az egészet át kéne írnom. Ha jó lenne, akkor leírta volna emailben, mert eléggé elfoglaltnak tűnik, nem lenne ideje személyes találkozásokra, csak akkor ha valami rossz.","szorongást","stresszt","bizonytalanságot",1,1,1,5,5,5,70,60,5,5,5,30,50,"Nem",3,1,2,1,3,3,3,3,1,1,3,4,3,4,4,1,5,3,5,4,5,3,1,3,1,3,0,0,0,1,0,0,1,1,1,0,1,0,0,1,3,3,3,4,2,2,3,2,2,3,4,5,1,4,2,3,2,3,3,3,3,4,4,2,4,4,4,2,3,4,2,2,3.5,2.25,2,2,2.4,1.6,2,3.2,0.461538461538462,3.75,2.83333333333333,1,2.83333333333333,3.33333333333333,2.875,2.83333333333333,3.16666666666667,3.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,479.726,647.791,21.9026482417081,25.4517386439512,21.9026482417081,25.4517386439512,0.723302498740118,0.657133055366432,1,3.38043555410655
"141","R_2aRKd4XiAFBWnpL",0,-0.177998568854482,-0.174607909118823,0.334130125988421,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","youtube","játék","sport","veszély","étel",2,4,3,3,2,"Puzsér Róbert","film","zene","tehetségkutató","értékelés",3,3,3,2,4,4,2,1,2,2,3,3,3,4,1,"Azt akarja mondanji, hogy valami baj van vele, vagy valamit ki kell javítani. Ha rendben lenne, nem kéne külön beszélnie velem.","szorongás","félelem","zaklatottság",1,1,1,4,3,5,85,100,4,3,5,70,100,"Nem, egy idő után gyorsabban tudtam reagálni mert nem kellett gondolkoznom a szavakon.",2,1,2,1,3,2,4,3,3,4,3,3,4,3,4,4,3,3,3,3,4,3,4,4,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,4,4,5,4,3,3,3,2,5,3,5,1,3,2,2,4,1,3,2,2,3,1,3,4,3,2,4,2,3,1.5,3.5,3.25,2,4,3,2.8,3,2.2,2.8,0.153846153846154,3.375,3.16666666666667,1,3.16666666666667,2.66666666666667,2.75,3.83333333333333,2.33333333333333,3,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0.733333333333333,771.104,441.008,27.7687594249365,21.0001904753266,27.7687594249365,21.0001904753266,0.939595066449263,0.542199474989819,1,3.48179454143908
"142","R_2axfXeVYcHMPkHa",0.278923347533712,0.424193499157368,0,-0.271177478198338,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","próba","megpróbáltatás","vizsga","teszt","kihívás",4,3,3,4,3,"zsűri","vélemény","fejlesztés","verseny","egyéni",3,3,4,3,3,3,2,3,3,3,3,4,3,4,3,"Hogy miket kell rajta javítani.","csalódottság","izgalom","remény",2,3,4,3,4,4,50,63,3,4,4,38,55,"nem",3,4,2,3,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,3,3,3,4,3,4,4,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3,3,4,4,2,2,3,3,4,4,4,4,3,3,4,4,4,3,3,2,3,4,3,3,2,2,3,3,3,4,3.5,3.25,3.75,3.25,3.5,4,3.4,3.2,2.8,3.4,0.307692307692308,3.25,3.38888888888889,3,3.38888888888889,2.91666666666667,3.75,3,3,2.83333333333333,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0.533333333333333,63.453,140.912,7.9657391370795,11.8706360402465,7.9657391370795,11.8706360402465,0.209427162591085,0.306485440519167,1,1.51591260311025
"143","R_2ay5nRrFPj5USdb",0.885742212160578,-0.392004095208994,-0.0390022912026922,-0.293113843436751,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","izgalmas","érdekes","nehéz","megerőltető","sikerlehetőség",5,5,3,3,5,"negatív","építő","sértő","vélemény","hozzáértés",1,5,1,3,4,5,2,3,2,4,2,3,3,2,2,"Azt, hogy nagyon tetszett neki a prezentációm és hogy ennyit dolgoztam vele. Tehát bízom benne, hogy pozitív visszajelzést fogok kapni.","izgatottság","reményteliség","de nyilván egy kis szorongás is",5,5,2,4,4,5,70,80,4,4,5,60,80,"Egy idő után megjegyeztem a szavakat és amint megjelentek rögtön be tudtam őket kategorizálni a csoportjukba. A szavak színére is nagyon figyeltem.",5,4,2,5,5,5,5,6,6,5,6,6,6,6,4,3,3,1,1,3,3,2,5,5,3,5,0,0,1,0,1,0,1,0,1,1,1,0,1,1,5,5,3,5,5,5,5,3,5,5,5,5,2,5,5,5,2,3,3,3,2,3,3,5,5,4,4,4,4,4,4.5,5.5,6,4.25,5,4,4.2,2.8,3.2,2.4,0.615384615384615,2.5,4.33333333333333,4,4.33333333333333,3.66666666666667,4.25,4.66666666666667,3.16666666666667,4.16666666666667,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0.666666666666667,264.351,271.658,16.2588744997924,16.4820508432658,16.2588744997924,16.4820508432658,0.51520785544415,0.425546583707129,1,2.94075443915128
"144","R_2AZ4DGJJ559prLu",2.12765270430929,0.137458076511423,0.382592921276906,0.544103116462201,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét","élmény","félelem","izgalom","megpróbáltatás","erő",4,2,4,4,5,"építő jelleg","félelem","szomorúság","tapasztalat","depresszió",5,1,1,5,1,4,4,4,4,4,2,5,4,3,2,"Valószínűleg nem találta jónak az általam elkészített prezentációt, és személyesen szeretné elmondani észrevételeit.","izgalom","félelem","kudarc",2,1,1,2,4,5,63,71,3,4,5,71,93,"figyelem",5,4,2,5,5,5,5,5,5,5,4,6,5,5,2,2,2,2,2,3,2,3,4,5,4,5,0,0,0,0,1,0,0,1,1,1,0,0,1,1,4,4,4,5,3,3,5,3,5,5,5,5,2,5,4,3,4,3,5,4,5,5,4,5,3,5,5,4,4,3,4.5,5,5,4.25,4.5,4.5,3.8,2.6,4,3.2,0.461538461538462,2.25,4,1.33333333333333,4,4.33333333333333,4.125,3.83333333333333,4.66666666666667,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.25,0.2,76.554,85.608,8.74951427223249,9.25245913257659,8.74951427223249,9.25245913257659,0.238326160784898,0.238887284853056,0.333333333333333,0.810546778971287
"145","R_2b0Lakj95qdOYG8",0.848558960465271,-0.262668966851711,0.920186471702215,0.444252951475936,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","Nehézség","Megerőltetés","Stressz","Akadály","Fáradtság",1,2,2,1,1,"Rossz","Jó","Építő","Romboló","Fejlődés",1,5,5,2,5,2,2,3,2,3,3,5,4,3,2,"Nem akarok előre inni a mevde bőrére, ha rögtön konklúzióba ugranék egy írott levelet olvasván, vagy elkezdenék stresszelni, hogy esetleg rossz lett, vagy elengedném magam, hogy jó. Addig nem akarok belegondolni, amíg nem találkozunk személyesen.","Stressz","Fáradtság","Unalom",2,1,1,3,4,5,75,70,5,4,4,60,29,"Nincs, csak gyorsan olvasok",1,1,1,3,2,3,5,5,5,6,4,6,5,5,4,3,5,4,4,3,4,5,4,5,5,4,0,0,0,1,1,0,1,0,1,1,1,0,0,1,2,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,4,4,5,2,4,5,4,5,4,4,5,1,5.25,5,2.25,4.5,4.5,1.4,3.6,2.4,3.4,0.538461538461538,4,4.61111111111111,1.33333333333333,4.61111111111111,4.25,4.75,4.16666666666667,4,4.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0.8,128.094,260.584,11.3178619889094,16.1426144103116,11.3178619889094,16.1426144103116,0.333025102734417,0.416782746257348,1,2.74980784899176
"146","R_2bIvpgcTuHy2W8P",0.387899326570894,0.234989641425157,0.0733491005525682,0.38324385066192,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","győzelem","siker","verseny","munka","cél",5,5,5,5,5,"vélemény","negatív","rossz","segítség","cél elérése",3,1,2,5,5,5,4,5,4,5,2,5,5,3,2,"Szerintem nem kell egyből rosszra gondolni lehet akár mind a kettő de szerintem pozitív mert személyesen jobban el tudja mondani azt is hogy milyen jó valami","boldogság","öröm","siker",5,5,5,4,5,5,60,80,3,5,5,60,91,"nem volt",6,4,5,5,5,5,5,6,6,6,6,6,6,6,1,1,2,1,1,2,1,2,3,5,5,5,1,0,1,1,0,0,1,1,1,1,1,0,1,1,5,4,5,4,4,4,4,5,5,5,4,4,5,5,3,4,4,3,4,3,4,4,3,5,5,3,3,3,4,4,5,5.75,6,5,4,5,5,3.2,4.6,3.4,0.692307692307692,1.375,4.27777777777778,5,4.27777777777778,3.75,4.25,4.33333333333333,3.83333333333333,3.66666666666667,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.75,0.333333333333333,59.009,55.11,7.68173157562798,7.42361098118699,7.68173157562798,7.42361098118699,0.198955365723206,0.191668641351484,0.333333333333333,0.723957340408024
"147","R_2BlFw2M3yqAm77O",-0.68240289162368,-0.00434127781050009,-0.322437576719607,-0.0380688422032245,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","siker","kudarc","öröm","erőfeszítés","gyarapodás",5,2,5,5,5,"pozitív","negatív","fejlődés","önkritika","vélemény",5,2,5,5,4,5,5,5,5,5,3,4,4,4,2,"Sokszor könnyebb szóban átbeszélni a véleményt, és segítséget nyújtani, így pozitív véleményre számítok, és arra, hogy elmondja, hogy mik azok az apró javítások, amiket el kell végeznem.","izgalom","várakozás","kíváncsiság",4,4,4,3,3,4,60,90,3,3,4,70,90,"Az adott feladatnál előforduló helyes szavakat próbáltam memorizálni.",4,4,1,1,4,2,4,4,4,4,6,5,5,6,3,1,3,2,2,2,2,2,3,5,4,5,1,0,1,0,1,0,0,1,1,1,0,1,1,0,4,4,5,5,4,5,5,3,4,5,4,5,3,4,4,5,4,4,4,4,4,3,3,4,5,5,5,5,5,5,4,4,5.5,2,4,4.5,4.4,4.2,5,3.4,0.538461538461538,2.125,4.27777777777778,4,4.27777777777778,4.33333333333333,4.125,4.5,3.66666666666667,5,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.866666666666667,106.264,340.999,10.3084431414254,18.4661582360815,10.3084431414254,18.4661582360815,0.29580627281511,0.476773832715751,1,2.77258010553086
"148","R_2cddT7MuE9ezYDF",-0.0984507036979263,0.0293967029012401,-0.0819699506488725,0.297790070665968,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","hős","erő","nehéz","félelem","ellenség",5,5,2,1,1,"rossz","építő","mozi","kritikus","ír",1,5,5,2,3,4,4,5,2,2,2,5,4,1,1,"Nem jó, ha tetszett volna neki azt írta volna hogy ""jó lesz"". Valamit javítani akar rajta és nem is keveset","félelem","bukás","aggodalom",1,1,1,5,5,5,57,74,5,5,5,74,94,"Nagyon közelmentem a képernyőhöz és próbáltam mindent kiszorítani s fejemből, ami nehéz volt mert nagyon frusztrált a feladat",5,5,1,1,2,2,4,2,2,2,5,3,5,5,3,5,2,2,4,2,4,1,4,4,4,5,0,0,0,0,1,1,1,1,1,1,0,0,1,1,4,5,5,5,5,5,5,3,4,5,4,4,1,5,2,2,1,3,3,2,2,5,2,2,5,4,3,4,4,2,5,2.5,4.5,1.5,4,4.5,2.8,3.2,3.4,2.6,0.615384615384615,2.875,3.77777777777778,1,3.77777777777778,3.16666666666667,2.875,4.83333333333333,2.66666666666667,3.66666666666667,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0.75,0.666666666666667,244.581,1070.484,15.6390856510219,32.7182517870378,15.6390856510219,32.7182517870378,0.492355284575508,0.84474562087231,1,3.33710090544782
"149","R_2CfdagpoknpcQ82",-0.860829053295093,0.203474182852083,-0.416507221247993,-0.285086304444341,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","akarat","kitartás","megküzdés","célok","élet",4,4,2,5,4,"bántó","megsért","építő","önbizalom","stabilitás",1,1,4,2,4,2,2,4,2,2,2,4,4,3,1,"Alapvetően tetszik neki amit készítettem, látja benne a sok munkát, amit belefektettem, 1-2 javaslata van, amit másképp kellene csinálni szerinte, de ezek nem olyan nagy dolgok. Valóban igaza van, hálás vagyok neki, hogy visszajelez és hogy megmondja az őszinte véleményét.","megnyugvás","bizalom","hála",5,5,5,3,4,5,66,81,3,4,5,60,75,"Folyamatosan mondogattam magamba a két kategóriát, amibe tartozó szavaknál a spacet kellett nyomni",5,5,2,2,2,3,3,2,3,2,3,4,4,4,3,3,3,3,2,4,3,3,4,4,4,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,3,3,4,2,3,2,3,2,4,5,5,3,4,5,4,5,4,3,3,3,4,4,3,3,2,2,4,3,3,5,2.5,3.75,2.25,4,4,3.8,2.4,2.4,2.8,0.307692307692308,3,3.55555555555556,5,3.55555555555556,3.08333333333333,4.125,3,3.33333333333333,2.83333333333333,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0.733333333333333,172.232,296.062,13.1237189851048,17.2064522781426,13.1237189851048,17.2064522781426,0.399609835689933,0.44424975109666,1,2.84385958678659
"150","R_2CgrnjGVUjr3wAy",-0.807110725377517,0.521933209090274,0.0234179438250059,-0.195743973464498,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét","nehéz","megéri","kitartás","cél","álom",3,5,5,4,5,"hasznos","bántó","rosszindulat","okoskodó","építő",5,2,1,2,4,4,4,3,3,3,2,4,3,3,2,"hogy nem volt ideje elolvasni amit küldtem, de egyéb más dolgot akar velem megosztani vagy segíteni kell neki valamiben","elfoglalt","nem elég fontos","értéktelen",2,1,1,3,4,5,50,NA,2,5,5,40,93,"Nem",4,4,4,4,5,4,4,4,3,4,4,4,4,4,3,3,3,2,3,3,1,3,4,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,4,3.75,4,4.25,3,3,4.4,2.8,3.4,2.8,0.0769230769230769,2.625,3.16666666666667,1.33333333333333,3.16666666666667,3,3,3.16666666666667,3,3,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0.4,348.23,155.773,18.6609217350055,12.4809054158743,18.6609217350055,12.4809054158743,0.603775042126241,0.322241856417227,0,0.926016898543468
"151","R_2cpfjbVIl1fulvw",0.655328794982945,-0.0388439731565828,-0.164447956954051,0.0447983597046298,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","céltudat","kitartás","küzdelem","teljesítés","bátorság",5,5,4,3,5,"építő","negatív","bántó","önkritika","fejlődés",5,1,1,3,5,4,5,4,2,3,1,3,3,3,2,"Két lehetőség van vagy nagyon jó lett és készen vagyok a munkámmal (ez a valószínűtlenebb) vagy pedig van még mit javítani, ami nem baj mert pont ezért vannak ezek a konzultációk, hogy a hibák javításra kerüljenek.","kiváncsiság","izgalom","idegesség",5,5,1,5,5,4,20,54,5,5,4,20,52,"nem volt",5,5,1,4,5,5,4,4,4,3,4,5,3,4,4,4,4,2,3,3,3,3,4,3,4,4,0,0,0,0,1,0,0,0,1,1,0,0,0,1,5,5,4,5,5,5,4,4,5,5,5,5,4,5,5,3,4,3,4,4,4,5,2,4,4,4,4,4,3,3,5,3.75,4,3.75,3.5,4,4.4,3,3.6,2.4,0.307692307692308,3.25,4.5,3.66666666666667,4.5,3.75,4.5,4.83333333333333,3.83333333333333,3.66666666666667,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0.666666666666667,308.192,234.184,17.5553980302356,15.303071587103,17.5553980302356,15.303071587103,0.563012677878585,0.395106767722297,1,2.95811944560088
"152","R_2CQBNXZ2TOYEolM",0.449365931411003,-0.194419723785224,0.459084133097353,0.00534083949171826,NA,"kudarc","küzdelem","vereség","verseny","győzelem",1,2,1,3,5,"vélemény","építő","romboló","egyedi","egyén",3,5,1,3,3,3,2,3,1,2,3,3,4,3,2,"Szeretné elmondani a kicsit részletesebben a véleményét, elmondani, hogy mit szükséges kijavítani a prezentációban, mi az, ami jó úgy, ahogy van. Ha szóban beszéljük meg, neki is könnyebb lehet, mivel nem kell annyi emailt írnia (ha vissza is kérdezne például a hallgató).","érdeklődés","együttérzés","aggodalom",4,5,1,3,2,4,82,92,2,2,4,84,95,NA,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,4,3,4,5,3,5,2,4,5,4,4,3,3,4,3,3,2,4,1,3,3,3,4,4,3,3,4,3,2,3,4,3,3,2.5,4,2.4,3,2.2,3,0.230769230769231,3.125,3.66666666666667,3.33333333333333,3.66666666666667,3.08333333333333,3.5,4,3,3.16666666666667,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0.4,510.653,371.583,22.5976326193697,19.2764882693918,22.5976326193697,19.2764882693918,0.748927644746886,0.497695572408806,0,1.24662321715569
"153","R_2CvT0JGUDcvfBRh",1.5717528288048,0.177085204363106,1.06860353792113,-0.266206264950526,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","harc","nehéz","erős","hosszú","győzelem",5,2,5,2,5,"negatív","építő","segítség","javítás","gonosz",1,5,4,3,1,5,4,4,4,4,2,3,3,3,3,"Szernitem nagyrészt pozitív visszajelzés lesz, esetleg néhány hibára szeretné felhívni a figyelmemet, amiket jobb élőben megbeszélni, mint írásban.","meglepett","lelkes","aggódó",3,5,2,3,3,5,70,90,2,3,5,80,95,"Magamban kimondtam az összes olvasott szót, ez szerintem felgyorsította a kategorizációs folyamatot.",3,3,3,4,4,5,4,4,4,4,4,4,5,5,3,2,2,2,2,3,2,2,4,5,3,5,0,0,0,1,1,0,1,0,0,1,0,0,0,1,5,4,4,5,4,4,4,2,5,5,3,5,1,5,5,3,4,4,4,4,3,4,3,4,3,4,4,4,4,4,3,4,4.5,4,4.5,4,3.8,2.8,4.2,2.8,0.384615384615385,2.25,4,3.33333333333333,4,3.75,3.875,4.33333333333333,3.66666666666667,3.83333333333333,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0.75,0.666666666666667,96.983,134.353,9.84799471973863,11.5910741521224,9.84799471973863,11.5910741521224,0.278828829273128,0.299267491275032,1,2.57809632054816
"154","R_2DLyBHc4hhfbIPu",0.607482849804049,0.777355050243987,0.932928304616914,0.726391284211225,NA,"csúcs","elfogadni","győzelem","siker","teljesítmény",5,4,5,5,5,"rossz","csalódás","megerősítés","fejlődés","élmény",2,1,4,5,4,5,2,4,3,4,3,3,4,2,2,"Valószínűleg egy nagy hibát vétettem, de lehet, hogy elfogadta és a további teendőkről akar egyeztetni.","meglepődés","ijedtség","bizonytalanság",2,1,2,3,2,5,70,90,3,4,3,36,69,"Nem",4,4,1,3,4,6,3,3,4,4,4,3,4,4,3,2,3,2,1,3,3,1,1,3,3,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,4,5,3,5,5,3,5,3,4,3,2,3,2,2,3,4,5,3,3,4,4,3,4,5,4,4,5,4,3,4,3.5,3.75,3.5,2,3,4.8,3.2,3.6,2.8,0.230769230769231,2.25,3.66666666666667,1.66666666666667,3.66666666666667,3.83333333333333,2.75,4.5,3.5,4.16666666666667,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0.75,0.733333333333333,157.357,216.542,12.5442018478658,14.7153661184491,12.5442018478658,14.7153661184491,0.378242144943933,0.379932924564675,1,2.75817506950861
"155","R_2dRwiK32daAPvmC",0.617191564066204,0.276787798826484,0.617191564066204,-0.0427109486830579,NA,"erő","akadály","küzdelem","megküzd","elesik",5,3,3,5,1,"pozitív","negatív","Puzsér","újság","beadandó",5,2,3,2,3,4,4,5,3,4,3,4,3,2,1,"Alapvetően ha én magam is elégedett vagyok a munkámmal, inkább bizakodóan állok elébe a beszélgetésnek.","leterheltség","megkönnyebbülés","bizakodás",1,5,4,2,3,4,77,66,2,3,5,81,63,"Próbáltam nem ráfeszülni a feladatra, mert abból lesznek a sorozatos hibák.",6,6,3,3,4,4,4,3,4,3,3,4,4,4,4,3,3,2,3,1,3,3,5,5,5,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,4,5,3,2,4,3,3,5,4,5,3,5,4,4,2,3,3,3,3,3,3,4,2,2,4,3,3,5,6,3.5,3.75,3.5,5,5,3.4,3,4,2.6,0.153846153846154,2.75,3.72222222222222,3.33333333333333,3.72222222222222,3.16666666666667,3.75,3.66666666666667,3.16666666666667,3.16666666666667,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0.666666666666667,332.103,227.896,18.2236933687988,15.0962246936113,18.2236933687988,15.0962246936113,0.587653757846375,0.389766231540673,1,1.97741998938705
"156","R_2dYEssp166oYDI2",0.40944491637658,-0.137288811811444,-0.266504605650455,0.795885029214043,"lenémítottam a telefonom,kikapcsoltam a tv-t és leállítottam a zenét,a böngészőt átváltottam teljes képernyős módra","akarat","erő","akadály","megpróbáltatás","megoldás",3,4,3,3,4,"önkritika","fejlődés","építő","felettes","elfogadás",4,5,4,3,4,3,3,3,3,4,4,4,4,4,2,"Teljesen mindegy, hogy negatív/pozitív visszajelzés lesz (mindkettőt el tudom képzelni), jó dolog, hogy élőben akarja megbeszélni azt. Mindenféleképpen valamilyen építő dolgot tudok odagondolni.","lelkes","izgatott","kíváncsi",4,4,4,3,4,5,72,95,3,4,5,77,95,NA,4,5,1,2,4,3,4,4,6,5,3,3,5,3,4,3,4,3,2,3,4,3,4,4,5,5,1,1,1,1,1,0,1,1,1,1,1,0,1,0,4,4,2,5,4,4,4,1,3,3,4,5,3,4,4,3,5,3,3,3,2,3,2,3,4,4,4,4,4,4,4.5,4.75,3.5,2.5,4,5,3.4,4,3.2,3.6,0.769230769230769,3.25,3.61111111111111,4,3.61111111111111,3.33333333333333,3.875,3.83333333333333,2.66666666666667,4,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0.8,216.389,394.395,14.7101665524222,19.8593806549953,14.7101665524222,19.8593806549953,0.45810460456715,0.512745147593425,1,2.97084975216058
