"","ResponseId","t1p1","Q76_First Click","Q76_Last Click","Q76_Page Submit","Q76_Click Count","t1p2","Q77_First Click","Q77_Last Click","Q77_Page Submit","Q77_Click Count","t1p3","Q78_First Click","Q78_Last Click","Q78_Page Submit","Q78_Click Count","t1p4","Q79_First Click","Q79_Last Click","Q79_Page Submit","Q79_Click Count","t1difchc","Q64_First Click","Q64_Last Click","Q64_Page Submit","Q64_Click Count","t1pp1","t1pp1t1_First Click","t1pp1t1_Last Click","t1pp1t1_Page Submit","t1pp1t1_Click Count","t1pp1w","t1pp1r","t1pp1t2_First Click","t1pp1t2_Last Click","t1pp1t2_Page Submit","t1pp1t2_Click Count","t1pp2","t1pp2t1_First Click","t1pp2t1_Last Click","t1pp2t1_Page Submit","t1pp2t1_Click Count","t1pp2w","t1pp2r","t1pp2t2_First Click","t1pp2t2_Last Click","t1pp2t2_Page Submit","t1pp2t2_Click Count","t1pp3","t1pp3t1_First Click","t1pp3t1_Last Click","t1pp3t1_Page Submit","t1pp3t1_Click Count","t1pp3w","t1pp3r","t1pp3t2_First Click","t1pp3t2_Last Click","t1pp3t2_Page Submit","t1pp3t2_Click Count","t1tp1","t1tp1time_First Click","t1tp1time_Last Click","t1tp1time_Page Submit","t1tp1time_Click Count","t1tp1choice","t1tp2","t1tp2time_First Click","t1tp2time_Last Click","t1tp2time_Page Submit","t1tp2time_Click Count","t1tp2choice","t1tp3","t1tp3time_First Click","t1tp3time_Last Click","t1tp3time_Page Submit","t1tp3time_Click Count","t1tp3choice","t1tp4","t1tp4time_First Click","t1tp4time_Last Click","t1tp4time_Page Submit","t1tp4time_Click Count","t1tp4choice","t1tp5","t1tp5time_First Click","t1tp5time_Last Click","t1tp5time_Page Submit","t1tp5time_Click Count","t1tp5choice","t1tp6","t1tp6time_First Click","t1tp6time_Last Click","t1tp6time_Page Submit","t1tp6time_Click Count","t1tp6choice","t1tp7","t1tp7time_First Click","t1tp7time_Last Click","t1tp7time_Page Submit","t1tp7time_Click Count","t1tp7choice","t1tp8","t1tp8time_First Click","t1tp8time_Last Click","t1tp8time_Page Submit","t1tp8time_Click Count"
"36","R_2wgcWocNO281kEI",6,16.295,16.295,18.495,1,3,7.029,7.029,11.255,1,1,40.388,40.388,52.301,1,6,16.171,16.171,17.062,1,1,0,0,16.401,0,8,63.917,63.917,64.862,1,1,NA,0,0,32.372,0,5,34.787,34.787,53.164,1,NA,1,0,0,3.3,0,1,42.092,42.092,45.984,1,NA,1,0,0,3.005,0,8,18.846,29.581,35.367,2,1,7,63.923,68.083,69.977,2,1,8,88.682,117.746,118.196,4,1,1,59.732,69.052,70.613,2,1,7,20.875,22.723,24.255,2,1,5,11.865,19.337,20.124,2,1,5,28.728,34.056,35.54,2,1,1,23.77,23.77,29.955,1
"37","R_cHokTIo0I4NKHrr",6,17.074,17.074,24.25,1,3,5.927,5.927,10.151,1,1,22.401,22.401,31.961,1,6,6.543,6.543,11.064,1,0,0,0,25.758,0,6,82.399,82.399,85.855,1,NA,1,12.371,12.371,15.495,1,5,100.43,118.338,149.4,2,NA,1,9.631,9.631,13.433,1,1,96.645,139.603,155.1,2,NA,1,8.514,8.514,10.539,1,8,17.969,28.62,31.874,3,1,7,135.498,166.811,168.1,3,1,2,103.965,109.489,110.518,3,1,5,82.427,107.453,109.547,3,1,4,109.849,121.173,122.2,3,1,5,18.803,35.136,36.385,4,1,5,30.605,47.008,48.6,3,1,1,11.501,11.501,21.27,1
"38","R_1NqtHbUqTHoxuMy",8,19.761,19.761,21.665,1,3,9.33,9.33,10.801,1,1,16.442,16.442,19.163,1,6,4.788,4.788,5.809,1,1,0,0,13.864,0,6,26.017,26.017,26.897,1,NA,1,0,0,14.166,0,7,28.671,28.671,29.431,1,1,NA,0,0,22.778,0,4,40.049,40.049,41.099,1,1,NA,0,0,16.234,0,8,13.706,17.237,18.349,2,1,2,65.327,66.078,67.636,2,1,9,8.071,10.271,10.576,3,1,7,26.754,27.378,28.362,2,1,4,15.636,18.221,18.495,4,1,3,9.738,13.217,13.877,2,1,5,10.533,12.713,13.402,2,1,1,20.557,20.557,23.562,1
"39","R_1FfimHalHU1YMGh",6,10.819,10.819,12.315,1,2,8.438,8.438,9.584,1,1,14.509,14.509,15.899,1,1,11.76,11.76,12.73,1,0,0,0,11.482,0,8,14.865,14.865,16.055,1,1,NA,0,0,23.396,0,3,4.676,4.676,5.51,1,0,NA,NA,NA,NA,NA,1,17.925,17.925,18.911,1,NA,0,NA,NA,NA,NA,2,10.438,17.878,19.03,2,1,6,16.753,18.897,19.915,2,1,1,15.177,16.833,17.701,2,1,3,9.337,10.553,11.634,2,1,7,10.151,15.535,16.471,3,1,1,9.218,10.37,11.518,2,1,6,17.735,18.576,19.482,2,1,7,9.993,9.993,12.123,1
"40","R_1owrh3D74VlkrYm",6,22.853,22.853,26.686,1,3,9.693,9.693,13.954,1,1,28.449,28.449,36.433,1,6,7.68,7.68,13.777,1,1,0,0,20.452,0,2,112.84,112.84,115.43,1,1,NA,15.734,15.734,31.274,1,5,39.859,39.859,41.674,1,NA,1,7.604,7.604,9.229,1,1,47.077,47.077,49.225,1,NA,1,9.399,10.551,11.864,2,8,33.241,40.402,42.223,3,1,7,106.167,121.374,122.861,3,1,9,127.101,131.158,132.747,3,1,9,129.435,132.742,134.741,3,1,9,37.092,40.021,41.929,3,1,5,20.769,26.044,27.391,3,1,5,32.716,37.379,38.901,3,1,1,18.748,18.748,30.773,1
"41","R_UDwxxJCsMjwuHp7",6,10.881,10.881,15.481,1,3,6.231,6.231,7.821,1,1,16.3,16.3,18.401,1,6,4.976,4.976,6.662,1,1,0,0,20.143,0,6,29.75,29.75,31.249,1,NA,0,NA,NA,NA,NA,2,96.835,96.835,98.184,1,1,NA,1.787,75.984,77.314,3,1,49.497,49.497,51.676,1,NA,0,NA,NA,NA,NA,8,14.557,21.594,23,4,1,9,160.942,164.674,165.877,3,1,3,154.848,157.923,159.001,3,1,5,39.633,47.712,49.71,2,1,4,109.176,113.188,114.39,3,1,5,3.063,43.539,44.76,4,1,5,27.827,29.284,30.828,2,1,1,14.746,14.746,17.495,1
"42","R_3nN2wK0vHwyWlxv",6,15.717,15.717,16.793,1,3,4.558,4.558,5.807,1,1,14.146,14.146,16.093,1,6,6.599,6.599,10.273,1,1,0,0,13.498,0,6,48.026,51.358,56.626,2,NA,1,0,0,20.769,0,2,63.643,63.643,64.573,1,1,NA,6.584,6.584,14.797,1,5,17.618,17.618,18.909,1,1,NA,0,0,10.475,0,8,19.642,23.262,25.13,2,1,8,40.952,41.972,42.665,2,1,2,165.372,166.551,167.548,2,1,5,34.461,35.372,36.308,2,1,8,79.053,81.22,81.906,2,1,5,18.364,19.851,20.666,2,1,5,14.328,21.416,22.194,2,1,1,20.164,20.164,21.771,1
"43","R_RVNikYBCeZ8kTsd",6,21.399,22.45,23.801,2,3,14.006,14.006,15.343,1,1,69.64,69.64,71.305,1,6,20.649,20.649,22.51,1,1,0,0,13.278,0,1,56.087,56.087,57.311,1,1,NA,0,0,13.827,0,3,20.948,20.948,27.719,1,1,NA,0,0,12.39,0,7,26.951,26.951,28.397,1,1,NA,0,0,13.12,0,8,12.92,19.344,27,3,1,5,39.977,50.313,51.496,3,1,9,16.466,23.14,24.907,2,1,3,41.118,42.302,43.175,2,1,9,2.548,3.623,4.73,2,1,3,19.614,21.112,22.07,2,1,5,50.431,78.179,79.105,3,1,1,16.505,16.505,19.206,1
"44","R_24PfFL5MPBG1253",6,4.995,13.873,16.85,2,3,4.278,4.278,5.489,1,1,16.603,16.603,24.218,1,6,8.158,8.158,10.289,1,0,11.79,11.79,12.73,1,6,65.496,65.496,66.891,1,NA,1,9.751,9.751,10.979,1,5,26.845,29.626,30.471,2,NA,1,6.237,6.237,7.689,1,5,8.91,27.456,28.882,2,0,NA,NA,NA,NA,NA,8,10.606,14.696,16.044,3,1,7,54.141,57.766,59.091,3,1,9,23.304,26.708,27.91,3,1,5,44.779,46.898,47.996,3,1,9,8.153,32.427,33.817,5,1,5,7.992,17.053,18.113,3,1,5,11.976,15.063,16.416,3,1,1,24.039,24.039,25.872,1
"45","R_1dhPzqQv6wigiSe",6,13.334,13.334,14.58,1,3,1.982,1.982,3.496,1,1,43.205,43.205,44.574,1,6,6.559,6.559,8.307,1,1,0,0,6.81,0,8,122.515,122.515,123.876,1,1,NA,0,0,17.237,0,5,44.334,44.334,49.796,1,NA,0,NA,NA,NA,NA,1,34.276,34.276,35.379,1,NA,0,NA,NA,NA,NA,8,15.135,16.535,19.263,2,1,7,82.922,84.542,85.8,2,1,9,92.243,93.559,94.267,2,1,5,23.493,29.864,30.684,2,1,9,40.581,41.397,42.529,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","R_2P0Ch3cbTu0HhQD",6,31.488,34.405,36.052,2,3,10.853,10.853,13.043,1,1,9.705,57.28,59.385,2,6,8.694,22.019,24.855,2,1,0,0,11.825,0,1,326.757,330.537,331.693,2,1,NA,5.979,38.628,43.433,2,1,366.754,662.822,663.977,3,1,NA,8.804,134.729,146.806,5,1,29.251,31.62,32.63,2,NA,1,5.304,5.304,6.757,1,8,9.149,28.26,30.276,5,1,7,246.703,286.378,287.889,5,1,3,450.473,465.722,466.652,4,1,5,383.235,662.012,663.186,7,1,3,550.809,710.631,712.656,7,1,5,60.644,67.884,68.88,4,1,5,25.603,33.324,34.148,4,1,1,22.062,26.534,28.923,2
"47","R_tSuAMpBCfAc3tFD",6,5.802,17.172,18.7,3,3,6.772,8.761,10.639,2,1,32.325,34.228,35.904,2,6,12.601,15.006,16.526,2,0,0,0,8.978,0,6,4.121,118.114,119.753,3,NA,0,NA,NA,NA,NA,1,3.421,172.158,178.147,2,1,NA,6.045,22.97,26.009,3,1,16.244,25.496,28.632,2,NA,0,NA,NA,NA,NA,8,13.152,23.09,24.583,4,1,7,9.819,194.135,195.369,4,1,8,4.906,173.202,175.082,5,1,1,4.797,69.45,76.888,4,1,3,4.769,97.745,99.435,3,1,5,4.814,20.082,21.575,4,1,5,3.553,23.175,24.572,4,1,1,2.869,18.245,19.907,3
"48","R_5AWgaoBRzWFMkkV",8,15.309,15.309,17.511,1,3,5.708,5.708,7.308,1,1,5.09,35.555,37.135,3,6,9.049,9.049,10.188,1,1,0,0,8.702,0,1,43.621,239.029,241.785,2,1,NA,5.536,12.795,15.665,2,2,116.257,116.257,124.939,1,1,NA,14.378,14.378,27.316,1,1,60.899,60.899,62.694,1,NA,0,NA,NA,NA,NA,8,9.643,17.074,18.343,3,1,2,23.804,37.851,39.13,4,1,7,62.233,92.72,93.813,3,1,1,22.424,25.96,27.015,3,1,7,1.568,49.957,51.406,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","R_ezy3TLTfbxpWtl7",6,3.737,15.704,16.472,3,3,6.114,6.771,7.25,2,8,2.901,27.053,27.615,3,6,1.753,5.521,6.401,3,1,0,0,13.911,0,6,4.467,51.572,52.426,3,NA,0,NA,NA,NA,NA,2,140.903,141.862,142.498,2,1,NA,3.789,30.341,30.934,3,1,57.935,59.16,59.841,2,NA,0,NA,NA,NA,NA,8,10.775,16.799,17.393,5,1,7,4.698,119.849,120.37,5,1,5,5.874,232.73,233.375,4,1,1,16.589,46.614,47.135,6,1,3,4.879,94.159,94.841,4,1,5,18.806,20.503,21.065,3,1,5,2.9,122.74,123.223,4,1,1,14.647,56.415,57.5,3
"50","R_1DIiT0Sw2sbMvNJ",6,14.259,14.259,15.704,1,3,10.698,10.698,11.8,1,1,33.285,33.285,37.343,1,2,7.673,7.673,8.628,1,1,0,0,10.449,0,3,69.817,69.817,72.612,1,1,NA,0,0,64.552,0,6,60.357,60.357,61.346,1,1,NA,0,0,43.209,0,5,65.306,65.306,66.35,1,1,NA,0,0,22.338,0,8,11.458,15.072,16.588,2,1,3,53.817,55.099,57.193,2,1,9,23.481,24.473,25.596,2,1,5,20.163,21.845,22.687,2,1,9,7.367,11.622,12.555,3,1,5,11.157,11.975,12.869,2,1,2,16.358,18.168,18.728,2,1,1,11.863,11.863,12.996,1
"51","R_2aRKd4XiAFBWnpL",6,22.359,22.359,29.644,1,3,5.801,5.801,8.385,1,1,42.126,42.126,43.409,1,6,9.86,9.86,10.755,1,1,0,0,11.762,0,6,265.799,364.678,370.846,2,NA,1,0,0,56.059,0,5,74.432,74.432,75.171,1,NA,1,0,0,4.971,0,5,242.522,242.522,243.157,1,1,NA,0,0,20.9,0,8,12.2,25.198,27.243,2,1,9,92.061,92.934,94.023,2,1,2,199.404,200.073,200.618,2,1,5,49.454,50.395,51.321,2,1,9,93.658,94.483,95.046,2,1,5,17.782,22.12,22.862,2,1,5,35.638,48.686,55.905,2,1,1,44.199,44.199,45.408,1
"52","R_3iO1JPNMBFwNJSl",6,13.841,13.841,15.342,1,3,5.832,5.832,8.346,1,8,65.363,65.363,66.745,1,6,11.736,11.736,16.678,1,0,0,0,12.518,0,6,80.049,80.049,81.148,1,NA,0,NA,NA,NA,NA,5,77.504,77.504,79.531,1,NA,0,NA,NA,NA,NA,1,64.324,64.324,65.267,1,NA,0,NA,NA,NA,NA,8,17.808,25.46,26.371,2,1,7,68.434,97.641,100.372,2,1,3,126.607,127.871,129.405,2,1,9,24.42,25.817,26.633,2,1,9,10.565,11.541,12.373,2,1,5,14.961,17.877,19.739,2,1,5,27.027,31.311,32.482,2,1,1,11.418,11.418,19.882,1
"53","R_1dyQoW2bYbhP5iz",6,20.3,20.323,28.52,2,3,19.318,19.318,23.967,1,1,41.548,41.548,45.19,1,6,17.37,17.37,18.343,1,1,0,0,18.267,0,2,77.463,77.463,82.257,1,1,NA,0,0,30.035,0,3,58.206,58.206,59.646,1,1,NA,0,0,13.848,0,1,69.845,69.845,71.73,1,NA,0,NA,NA,NA,NA,8,18.864,26.005,28.044,2,1,1,31.477,34.069,35.053,2,1,1,31.941,34.12,35.421,2,1,3,44.662,47.715,49.318,2,1,9,6.2,9.667,12.943,2,1,5,30.921,40.545,44.517,3,1,5,21.243,23.024,24.605,2,1,9,3.13,3.13,4.656,1
"54","R_2ruuGW0gzTzcplh",6,18.843,18.843,19.931,1,3,4.72,4.72,7.496,1,1,46.755,46.755,58.88,1,6,5.73,5.73,7.794,1,1,0,0,17.698,0,2,54.685,54.685,56.503,1,1,NA,8.994,12.939,15.004,3,6,55.497,55.497,56.79,1,1,NA,11.223,11.223,12.196,1,5,80.32,80.32,88.611,1,1,NA,9.855,9.855,10.818,1,8,12.936,18.321,19.371,3,1,6,17.43,20.367,21.367,3,1,5,96.349,100.119,101.23,3,1,9,4.761,16.717,17.911,6,1,3,23.827,28.317,29.269,3,1,5,11.844,16.711,18.204,3,1,5,21.912,24.836,25.727,3,1,9,5.341,5.341,7.016,1
"55","R_3qdI5MW6Ip9XIVc",6,21.638,21.638,24.267,1,3,8.663,8.663,13.513,1,1,39.979,39.979,41.907,1,6,7.522,7.522,9.171,1,1,0,0,12.913,0,6,137.257,137.257,148.838,1,NA,1,4.604,20.966,23.33,15,2,77.759,77.759,79.692,1,1,NA,4.934,4.934,6.824,1,1,40.4,40.4,42.953,1,NA,0,NA,NA,NA,NA,8,16.663,23.971,25.846,5,1,9,172.544,177.372,177.806,5,1,9,240.733,245.035,246.296,7,1,2,141.868,147.482,148.678,7,1,9,96.427,100.338,101.784,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","R_6mwOr32zsR5U9od",6,37.453,37.453,38.398,1,3,19.429,19.429,20.351,1,1,18.965,18.965,19.959,1,6,5.613,5.613,6.54,1,0,0,0,5.241,0,5,14.177,14.177,17.081,1,1,NA,0,0,7.682,0,2,82.9,82.9,83.798,1,1,NA,0,0,15.773,0,8,51.186,51.186,52.028,1,1,NA,0,0,22.862,0,8,18.956,23.71,26.164,2,1,5,153.753,154.919,156.312,2,1,9,8.183,8.567,9.34,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","R_1NtxH8BLAdYn821",6,12.88,12.88,13.788,1,3,6.351,6.351,7.488,1,1,53.588,53.588,54.458,1,6,10.352,10.352,10.935,1,0,0,0,10.988,0,6,41.538,41.538,42.288,1,NA,0,NA,NA,NA,NA,5,228.588,228.588,229.43,1,NA,1,0,0,45.126,0,1,76.436,76.436,77.245,1,NA,1,0,0,33.884,0,8,24.265,27.2,28.008,2,1,7,117.634,120.042,120.78,2,1,9,56.165,57.365,58.515,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","R_1mqvb4qoxziD58J",6,11.045,11.045,16.752,1,3,5.111,5.111,6.991,1,2,16.893,16.893,20.138,1,6,8.122,8.122,9.864,1,0,0,0,11.134,0,3,38.018,38.018,46.222,1,1,NA,0,0,20.037,0,2,71.461,71.461,72.895,1,1,NA,0,0,9.972,0,5,26.307,26.307,28.6,1,1,NA,0,0,13.025,0,8,6.241,9.312,12.607,2,1,9,20.016,22.837,24.143,2,1,1,49.475,52.363,53.903,2,1,4,13.456,20.95,23.39,4,1,9,16.804,18.622,20.52,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","R_3JtwitL8UeaieJM",6,17.995,17.995,20.49,1,3,7.531,7.531,8.958,1,1,17.573,17.573,19.225,1,6,7.981,7.981,10.001,1,0,0,0,18.466,0,6,58.262,59.569,61.272,2,NA,1,0,0,9.394,0,3,64.966,64.966,66.062,1,0,NA,NA,NA,NA,NA,5,10.374,10.374,11.565,1,1,NA,0,0,3.931,0,8,5.51,9.758,12.655,2,1,8,24.685,26.231,30.697,2,1,4,18.029,20.362,21.607,2,1,1,12.089,14.868,16.681,3,1,5,4.789,7.003,8.031,2,1,4,2.775,4.318,5.718,2,1,7,4.593,23.93,24.849,6,1,6,10.611,12.151,13.196,2
"60","R_WuqP6HUV2oKdn2x",6,25.884,25.884,26.789,1,3,8.43,8.43,9.387,1,1,30.895,30.895,32.124,1,6,4.567,8.584,9.572,2,1,0,0,17.831,0,6,29.018,29.018,29.994,1,NA,0,NA,NA,NA,NA,5,50.709,50.709,51.717,1,NA,0,NA,NA,NA,NA,1,1.918,43.242,44.528,2,NA,0,NA,NA,NA,NA,8,4.299,21.804,25.982,4,1,2,2.333,115.19,115.906,4,1,9,3.219,82.209,83.841,3,1,5,59.183,61.751,62.342,4,1,3,3.13,105.588,107.266,6,1,5,23.869,26.179,26.824,2,1,5,13.753,20.045,21.449,2,1,1,26.001,26.001,26.945,1
"61","R_9HpBgcCex1VKW1b",6,18.027,18.027,18.772,1,3,9.796,9.796,10.538,1,1,17.722,17.722,18.609,1,5,6.754,6.754,7.68,1,1,0,0,4.122,0,6,145.617,145.617,146.102,1,NA,1,0,0,8.218,0,7,201.366,201.366,202.088,1,1,NA,0,0,28.093,0,5,68.091,68.091,68.865,1,1,NA,0,0,4.269,0,8,15.555,19.493,21.031,2,1,9,243.7,315.231,315.858,5,1,8,159.572,168.89,169.458,3,1,3,150.684,153.472,154.155,4,1,9,13.893,18.575,19.519,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","R_eRNDOrE5x277NF7",6,14.413,14.413,15.318,1,3,4.283,4.283,5.822,1,1,20.544,21.061,21.871,2,5,4.919,4.919,5.622,1,1,0,0,5.16,0,4,54.32,54.32,54.88,1,1,NA,0,0,25.4,0,1,213.569,213.569,214.279,1,1,NA,0,0,12.746,0,1,53.129,53.129,54.277,1,NA,1,0,0,21.51,0,8,9.955,12.59,13.826,2,1,7,25.252,26.353,27.161,2,1,5,17.359,22.474,22.886,2,1,1,30.667,32.244,32.758,2,1,1,28.15,29.117,29.493,2,1,5,13.525,14.863,15.511,2,1,5,4.417,23.335,23.799,5,1,1,13.783,13.783,16,1
"63","R_3z07iQxv6aOVgxr",6,13.089,13.089,15.247,1,3,7.456,7.456,9.146,1,1,17.71,17.71,25.424,1,6,7.255,7.255,8.855,1,1,0,0,12.615,0,6,31.932,31.932,33.34,1,NA,1,0,0,22.388,0,5,71.006,71.006,72.283,1,NA,1,6.532,37.638,38.909,2,1,77.622,77.622,80.274,1,NA,1,3.999,9.876,14.934,2,8,3.041,24.533,25.749,4,1,7,3.426,70.938,72.45,4,1,9,2.433,313.427,315.42,3,1,5,17.246,23.447,26.303,3,1,4,4.877,70.543,71.763,4,1,5,10.383,28.043,29.339,5,1,5,2.435,21.217,24.105,4,1,1,2.812,9.303,11.629,2
"64","R_XBsRbKt5IZ243ex",6,29.727,29.727,33.808,1,3,9.72,9.72,12.835,1,1,27.493,27.493,29.002,1,6,7.869,7.869,9.247,1,1,0,0,15.768,0,6,214.698,214.698,216.29,1,NA,1,0,0,28.416,0,5,38.308,38.308,40.826,1,NA,1,0,0,7.323,0,1,38.45,38.45,39.784,1,NA,1,0,0,6.695,0,8,27.845,29.954,32.207,2,1,7,124.482,126.579,128.347,2,1,8,372.228,374.077,374.764,2,1,6,238.537,240.162,241.218,2,1,4,95.046,95.963,97.001,2,1,5,30.75,32.071,32.637,2,1,5,38.972,40.369,41.019,2,1,1,20.619,20.619,27.328,1
"65","R_1daSSCl3EZ9kvU4",6,52.688,52.688,53.722,1,3,8.823,8.823,10.104,1,1,73.201,73.201,75.435,1,6,11.705,11.705,13.634,1,0,0,0,8.492,0,3,128.333,128.333,130.109,1,1,NA,33.474,191.072,194.348,7,3,91.339,91.339,92.828,1,1,NA,9.285,9.285,10.97,1,6,141.754,141.754,143.658,1,1,NA,22.794,40.934,41.674,2,8,7.552,35.824,37.634,6,1,3,64.32,67.827,69.138,3,1,9,14.932,18.035,19.32,3,1,2,91.931,94.363,94.953,3,1,9,6.731,8.9,9.826,3,1,5,65.647,69.231,70.49,3,1,5,31.514,60.312,61.663,4,1,1,26.04,26.04,68.146,1
"66","R_xtRdwy8uSmQqQCZ",6,13.348,13.348,15.552,1,3,4.499,4.499,6.747,1,1,12.338,12.338,17.274,1,6,6.606,6.606,8.33,1,1,0,0,10.046,0,8,35.391,35.391,37.157,1,1,NA,0,0,22.834,0,2,90.727,90.727,94.314,1,0,NA,NA,NA,NA,NA,5,42.079,49.485,51.887,3,1,NA,10.619,10.619,11.668,1,8,21.614,24.832,28.533,2,1,7,46.039,47.551,50.672,2,1,9,75.578,76.816,79.85,2,1,9,53.418,54.861,57.565,2,1,9,24.739,26.253,28.6,2,1,5,11.881,13.508,15.801,2,1,5,19.081,23.505,26.556,3,1,6,27.833,27.833,29.758,1
"67","R_3HFGFJUUed1YTS1",6,11.319,11.319,12.551,1,3,3.414,3.414,4.559,1,1,45.271,45.271,47.721,1,6,5.067,5.067,7.364,1,1,0,0,10.975,0,6,21.454,21.454,22.942,1,NA,0,NA,NA,NA,NA,5,69.547,69.547,71.15,1,NA,0,NA,NA,NA,NA,1,13.25,13.25,17.996,1,NA,0,NA,NA,NA,NA,8,14.705,24.182,30.618,2,1,7,103.322,106.562,107.289,2,1,2,72.686,75.371,76.282,2,1,5,36.094,37.274,38.24,2,1,4,19.09,21.335,22.52,2,1,5,12.725,22.337,23.335,3,1,5,8.193,10.281,11.03,2,1,1,18.817,18.817,20.52,1
"68","R_2DLyBHc4hhfbIPu",6,19.751,21.607,31.864,2,4,14.64,14.64,15.568,1,1,41.452,41.452,42.675,1,6,9.143,10.254,11.105,2,1,4.904,4.904,11.349,1,6,2.614,55.245,56.881,2,NA,1,12.764,48.766,50.94,2,4,15.572,15.572,16.694,1,0,NA,NA,NA,NA,NA,1,30.798,30.798,32.842,1,NA,0,NA,NA,NA,NA,8,5.647,16.642,17.924,4,1,7,53.659,64.977,65.809,3,1,9,5.751,25.517,26.956,5,1,1,3.533,41.061,42.157,4,1,4,4.157,80.521,81.62,4,1,5,4.132,20.512,21.929,5,1,5,3.262,18.389,19.517,6,1,1,1.724,13.872,16.036,2
"69","R_xfNMztaFCpKvoSR",6,11.886,11.886,12.745,1,1,16.181,16.181,17.656,1,1,50.321,50.321,52.052,1,6,8.083,8.083,8.709,1,0,0,0,8.993,0,8,21.937,21.937,22.553,1,1,NA,0,0,44.769,0,1,27.606,27.606,28.409,1,1,NA,0,0,24.717,0,7,46.153,49.489,50.116,2,1,NA,0,0,10.847,0,8,17.369,21.801,23.987,2,1,7,51.882,56.193,56.894,2,1,6,15.437,30.613,31.337,3,1,6,24.16,24.832,25.579,2,1,7,22.454,30.894,31.529,2,1,5,15.242,16.306,17.411,2,1,3,50.624,52.32,53.307,2,1,1,20.09,20.09,21.556,1
"70","R_23UF348jvwkacms",6,18.494,18.494,20.332,1,3,5.623,5.623,9.668,1,1,56.519,56.519,61.217,1,6,7.782,7.782,8.963,1,1,0,0,10.623,0,6,49.058,118.589,119.987,3,NA,1,0,0,23.994,0,5,50.064,192.825,201.971,2,NA,1,0,0,17.227,0,1,23.342,23.342,33.42,1,NA,1,0,0,7.57,0,8,10.231,13.303,16.707,2,1,7,36.962,203.179,203.959,4,1,3,508.06,510.96,512.669,2,1,5,138.607,143.127,148.383,3,1,4,96.602,98.656,100.037,2,1,5,20.353,26.092,31.145,2,1,5,30.646,81.82,82.704,3,1,1,13.389,13.389,17.378,1
"71","R_1gUXnzM5cjGPPyI",6,8.997,11.533,12.761,2,3,6.694,6.694,8.027,1,1,33.634,34.749,35.327,2,6,6.271,8.13,8.646,2,0,0,0,13.762,0,4,11.436,14.507,15.019,2,1,NA,9.245,20.793,21.756,4,2,45.972,47.251,47.649,2,1,NA,5.726,18.717,19.081,7,7,51.772,79.619,80.664,4,1,NA,9.839,16.829,17.58,5,8,10.09,27.328,27.893,5,1,8,45.519,82.271,82.69,14,1,7,34.718,36.207,37.879,4,1,9,8.348,10.193,11.496,4,1,1,10.549,32.747,34.316,12,1,1,35.889,38.541,39.243,4,1,6,61.144,68.603,69.548,7,1,1,16.797,22.962,23.621,4
"72","R_2CgrnjGVUjr3wAy",6,21,21,27.43,1,3,6.75,8.786,9.262,2,1,34.921,34.921,36.916,1,6,7.237,7.237,9.144,1,0,0,0,11.114,0,8,34.552,150.725,151.461,5,1,NA,0,0,82.879,0,1,73.152,73.152,75.273,1,0,NA,NA,NA,NA,NA,1,36.881,36.881,38.617,1,NA,0,NA,NA,NA,NA,8,6.401,12.585,13.594,3,1,4,84.272,105.046,106.113,2,1,4,26.508,33.187,34.072,2,1,9,13.217,14.406,15.588,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","R_1DqYg4N3pw3c95w",6,14.08,14.08,22.744,1,3,6.136,6.136,8.52,1,1,122.208,122.208,125.653,1,6,6.854,6.854,8.554,1,1,0,0,64.848,0,6,24.436,24.436,27.277,1,NA,1,0,0,8.528,0,5,54.662,54.662,59.122,1,NA,1,0,0,31.266,0,1,121.515,126.666,141.057,2,NA,0,NA,NA,NA,NA,8,7.1,11.356,16.352,2,1,7,110.325,114.635,115.564,2,1,3,126.808,129.384,131.012,2,1,5,27.569,41.558,42.868,2,1,4,42.393,45.616,46.822,2,1,5,53.851,57.483,58.686,2,1,5,24.055,29.396,30.748,2,1,1,16.463,16.463,18.22,1
